09-05 15:25:32.073 I/OPENHU  ( 2921): [2] AutomationReceiver.onReceive | AutomationReceiver: com.andrerinas.openheadunit.ACTION_LOG_MARKER
09-05 15:27:12.241 I/OPENHU  ( 2921): [98] VideoDecoder.outputThreadLoop | Output thread started
09-05 15:27:12.242 I/OPENHU  ( 2921): [99] VideoDecoder.feedThreadLoop | Feed thread started (queue holds 30 frames, 500ms at 60fps)
09-05 15:27:12.243 I/OPENHU  ( 2921): [94] Base.auditFragment | AapRead: largest message body so far: 8239 bytes (on VIDEO)
09-05 15:27:12.246 I/OPENHU  ( 2921): [99] VideoDecoder.feedInputBuffer | Codec input buffer: requested 1530KB, got 1530KB per buffer
09-05 15:27:12.247 I/OPENHU  ( 2921): [99] VideoDecoder.reportContentOnce | VideoDecoder: access unit classified PARAMETER_SETS_ONLY - flagged to the codec as configuration (first this session)
09-05 15:27:12.255 I/OPENHU  ( 2921): [99] VideoDecoder.reportContentOnce | VideoDecoder: access unit classified PARAMETER_SETS_WITH_PICTURE - carries a picture too, so not flagged (first this session)
09-05 15:27:12.259 I/OPENHU  ( 2921): [99] VideoDecoder.feedInputBuffer | VideoDecoder: keyframe reached the codec (8200 bytes)
09-05 15:27:12.260 I/OPENHU  ( 2921): [99] VideoDecoder.reportContentOnce | VideoDecoder: access unit classified NO_PARAMETER_SETS - an ordinary frame (first this session)
09-05 15:27:12.276 I/OPENHU  ( 2921): [98] VideoDecoder.handleOutputFormatChange | Output Format Changed: {crop-right=1919, max-height=1080, sar-width=1, color-format=2130708361, mime=video/raw, priority=1, color-standard=1, vendor.coding.scene-mode.value=6, color-transfer=3, sar-height=1, crop-bottom=1079, max-width=1920, crop-left=0, width=1920, color-range=2, crop-top=0, rotation-degrees=0, height=1080}
09-05 15:27:12.280 I/OPENHU  ( 2921): [98] VideoDecoder.outputThreadLoop | VideoDecoder: keyframe decoded - the picture is repaired
09-05 15:27:12.281 I/OPENHU  ( 2921): [98] VideoDecoder.outputThreadLoop | First frame rendered (hardware decode)
09-05 15:27:12.282 I/OPENHU  ( 2921): [2] AapProjectionActivity.hideLoadingOverlay | Hiding loading overlay after first video frame
09-05 15:27:12.409 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:12.409 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:12.412 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:12.630 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:12.631 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:12.633 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:12.862 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:12.862 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:12.864 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:13.224 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:13.224 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:13.227 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:13.336 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:13.336 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:13.339 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:13.446 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:13.447 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:13.449 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:13.603 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:13.603 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:13.606 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:13.904 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:13.905 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:13.907 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.059 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.060 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.062 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.167 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.167 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.169 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.543 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.543 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.546 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.674 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.675 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.677 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.812 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.813 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.818 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:14.958 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:14.959 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:14.961 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:15.134 I/OPENHU  ( 2921): [94] Base.auditFragment | AapRead: fragment accounting established for VIDEO: channel=2 fragments=12 declaredTotal=179252 observed=179600 delta=-348 perFragment=-29
09-05 15:27:15.195 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:15.196 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:15.201 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:15.359 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:15.360 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:15.363 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:15.494 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:15.495 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:15.497 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:15.666 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:15.666 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:15.669 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:15.790 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:15.790 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:15.795 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.064 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.065 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.067 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.210 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.210 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.212 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.312 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.313 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.315 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.453 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.453 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.455 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.560 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.561 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.563 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.759 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.760 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.762 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:16.952 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:16.953 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:16.955 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.064 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.065 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.067 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.155 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.156 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.158 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.260 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.260 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.262 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.268 I/OPENHU  ( 2921): [98] VideoDecoder.logThroughput | Throughput over 5010ms: rendered=159 (31fps), fed=160 (31fps), dropped=0, skipped=0, concealed=0, inputWait=103ms, enqueueWait=0ms, codec=c2.unisoc.avc.decoder, presented=158 (31fps), decodeLatency=28ms p95=52ms (158 frames)
09-05 15:27:17.294 I/OPENHU  ( 2921): [96] VideoRenderer.markFrameDrawn | GlProjectionView: displayed 157 frames in 5012ms (31fps), longFrames=0
09-05 15:27:17.455 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.455 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.457 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.584 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.585 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.590 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.757 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.758 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.760 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.854 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.855 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.857 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:17.976 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:17.976 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:17.978 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:18.225 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:18.226 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:18.228 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:18.365 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:18.367 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:18.371 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:18.541 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:18.542 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:18.547 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:18.649 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:18.650 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:18.655 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:18.834 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:18.836 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:18.840 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.057 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.058 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.060 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.199 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.199 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.201 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.324 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.326 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.330 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.643 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.645 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.650 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.792 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.794 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.799 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:19.924 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:19.925 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:19.929 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:20.050 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:20.051 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:20.056 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:20.333 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:20.335 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:20.340 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:20.453 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:20.454 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:20.456 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:20.576 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:20.577 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:20.582 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:20.827 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:20.828 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:20.833 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:21.029 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:21.031 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:21.035 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:21.200 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:21.201 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:21.203 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:21.383 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:21.384 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:21.386 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:21.542 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:21.542 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:21.545 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
